data,close,rsi_force,rsi_oversold,rsi_overbought,rsi_above50,rsi_cross50,macd_force,macd_signal_force,macd_hist,macd_hist_dir,macd_cross,price_sma50_force,price_sma200_force,sma_trend_force,ema_short_force,golden_death_cross,ema_cross,bb_position,bb_vol_force,bb_above_upper,bb_below_lower,obv_trend_force,obv_cross,vol_force,vol_high,label
2019-12-03,28.98,-0.057256,0.0,0.0,0.0,0.0,0.001716,0.004606,-0.001445,-1.0,0.0,0.006792,0.030036,0.023248,-0.00088,0.0,0.0,-0.622775,-0.18786,0.0,0.0,0.006946,0.0,-0.299231,0.0,1
2019-12-04,29.66,0.083244,0.0,0.0,1.0,1.0,0.002001,0.004085,-0.001042,1.0,0.0,0.017625,0.041359,0.023752,-0.000151,0.0,0.0,0.044935,-0.202974,0.0,0.0,0.006345,0.0,-0.075684,0.0,1
2019-12-05,30.05,0.152783,0.0,0.0,1.0,0.0,0.002727,0.003814,-0.000543,1.0,0.0,0.023184,0.047578,0.02442,0.00107,0.0,1.0,0.399532,-0.189364,0.0,0.0,0.0067,0.0,0.002493,0.0,0
2019-12-06,30.35,0.202872,0.0,0.0,1.0,0.0,0.003663,0.003783,-6e-05,1.0,0.0,0.027101,0.052261,0.025196,0.002456,0.0,0.0,0.629296,-0.165267,0.0,0.0,0.00767,0.0,-0.004095,0.0,0
2019-12-09,30.21,0.168163,0.0,0.0,1.0,0.0,0.004162,0.003859,0.000151,1.0,1.0,0.023919,0.049666,0.025778,0.003159,0.0,0.0,0.599461,-0.217887,0.0,0.0,0.007709,0.0,-0.090893,0.0,0
2019-12-10,30.44,0.208567,0.0,0.0,1.0,0.0,0.004808,0.004049,0.000379,1.0,0.0,0.026745,0.053171,0.026465,0.004004,0.0,0.0,0.775919,-0.191078,0.0,0.0,0.008128,0.0,-0.183763,0.0,0
2019-12-11,30.4,0.197671,0.0,0.0,1.0,0.0,0.005202,0.004279,0.000461,1.0,0.0,0.025101,0.052218,0.027152,0.004465,0.0,0.0,0.744584,-0.193215,0.0,0.0,0.00768,0.0,-0.023685,0.0,0
2019-12-12,30.97,0.295181,0.0,0.0,1.0,0.0,0.006198,0.004663,0.000767,1.0,0.0,0.033187,0.061088,0.027957,0.005691,0.0,0.0,1.0,-0.129763,1.0,0.0,0.00808,0.0,0.081042,0.0,-1
2019-12-13,29.98,0.055291,0.0,0.0,1.0,0.0,0.005604,0.004851,0.000376,-1.0,0.0,0.01583,0.04458,0.02877,0.004763,0.0,0.0,0.241094,-0.13002,0.0,0.0,0.006459,0.0,0.411401,1.0,0
2019-12-16,29.41,-0.053418,0.0,0.0,0.0,-1.0,0.004324,0.004746,-0.000211,-1.0,-1.0,0.005315,0.034785,0.029475,0.003013,0.0,0.0,-0.258603,-0.134927,0.0,0.0,0.003927,0.0,0.20959,0.0,1
2019-12-17,29.85,0.029677,0.0,0.0,1.0,1.0,0.003851,0.004567,-0.000358,-1.0,0.0,0.011594,0.041946,0.030367,0.00245,0.0,0.0,0.093899,-0.152676,0.0,0.0,0.002652,0.0,-0.042763,0.0,1
2019-12-18,30.54,0.143743,0.0,0.0,1.0,0.0,0.004348,0.004523,-8.8e-05,1.0,0.0,0.021521,0.052997,0.031512,0.003193,0.0,0.0,0.659569,-0.173272,0.0,0.0,0.002781,0.0,0.166886,0.0,0
2019-12-19,30.61,0.1546,0.0,0.0,1.0,0.0,0.004777,0.004574,0.000101,1.0,1.0,0.021099,0.053789,0.032727,0.003787,0.0,0.0,0.657352,-0.150599,0.0,0.0,0.003549,0.0,-0.06451,0.0,0
2019-12-20,30.26,0.080804,0.0,0.0,1.0,0.0,0.004597,0.004578,9e-06,-1.0,0.0,0.014078,0.047738,0.033682,0.003539,0.0,0.0,0.329834,-0.145421,0.0,0.0,0.002449,0.0,0.31867,0.0,0
2019-12-23,30.5,0.122234,0.0,0.0,1.0,0.0,0.004718,0.004606,5.6e-05,1.0,0.0,0.016751,0.051331,0.034609,0.003706,0.0,0.0,0.495021,-0.133892,0.0,0.0,0.001966,0.0,-0.369216,0.0,0
2019-12-26,30.91,0.189444,0.0,0.0,1.0,0.0,0.005293,0.004744,0.000275,1.0,0.0,0.02219,0.057701,0.035557,0.004457,0.0,0.0,0.757657,-0.125163,0.0,0.0,0.002013,0.0,-0.301442,0.0,0
2019-12-27,30.52,0.102933,0.0,0.0,1.0,0.0,0.005173,0.00483,0.000172,-1.0,0.0,0.014759,0.051098,0.036366,0.004245,0.0,0.0,0.38681,-0.136282,0.0,0.0,0.001583,0.0,-0.294065,0.0,0
2019-12-30,30.18,0.032432,0.0,0.0,1.0,0.0,0.004576,0.004779,-0.000101,-1.0,-1.0,0.008289,0.045322,0.037047,0.003429,0.0,0.0,0.068505,-0.148231,0.0,0.0,0.000841,0.0,-0.337044,0.0,0
2020-01-02,30.7,0.124596,0.0,0.0,1.0,0.0,0.004734,0.00477,-1.8e-05,1.0,0.0,0.015897,0.053615,0.03775,0.003664,0.0,0.0,0.482719,-0.175467,0.0,0.0,0.000935,0.0,-0.08284,0.0,-1
2020-01-03,30.45,0.071741,0.0,0.0,1.0,0.0,0.004478,0.004712,-0.000117,-1.0,0.0,0.010872,0.049339,0.038487,0.003336,0.0,0.0,0.210992,-0.233232,0.0,0.0,-0.000281,-1.0,0.21137,0.0,0
2020-01-06,30.81,0.134801,0.0,0.0,1.0,0.0,0.004694,0.004708,-7e-06,1.0,0.0,0.015672,0.055012,0.039374,0.003649,0.0,0.0,0.596997,-0.32115,0.0,0.0,0.000252,1.0,0.248698,0.0,-1
2020-01-07,30.69,0.107786,0.0,0.0,1.0,0.0,0.004653,0.004697,-2.2e-05,-1.0,0.0,0.012744,0.052932,0.040215,0.003601,0.0,0.0,0.405752,-0.349064,0.0,0.0,7.2e-05,0.0,-0.194137,0.0,-1
2020-01-08,30.5,0.064572,0.0,0.0,1.0,0.0,0.004321,0.004622,-0.00015,-1.0,0.0,0.008995,0.049697,0.04072,0.003173,0.0,0.0,0.119466,-0.354911,0.0,0.0,-0.000931,-1.0,-0.003192,0.0,-1
2020-01-09,30.4,0.041544,0.0,0.0,1.0,0.0,0.003882,0.004474,-0.000296,-1.0,0.0,0.006869,0.047893,0.041037,0.002632,0.0,0.0,-0.022939,-0.349964,0.0,0.0,-0.00234,0.0,-0.142605,0.0,-1
2020-01-10,30.27,0.010928,0.0,0.0,1.0,0.0,0.003324,0.004244,-0.00046,-1.0,0.0,0.004077,0.04546,0.041391,0.001968,0.0,0.0,-0.208701,-0.346044,0.0,0.0,-0.003859,0.0,-0.304605,0.0,-1
2020-01-13,30.33,0.02517,0.0,0.0,1.0,0.0,0.002927,0.003981,-0.000527,-1.0,0.0,0.004707,0.046178,0.04148,0.001552,0.0,0.0,-0.117104,-0.338116,0.0,0.0,-0.004426,0.0,-0.218239,0.0,-1
2020-01-14,30.0,-0.055397,0.0,0.0,0.0,-1.0,0.002152,0.003615,-0.000732,-1.0,0.0,-0.000896,0.040594,0.041489,0.000653,0.0,0.0,-0.532639,-0.315149,0.0,0.0,-0.005538,0.0,-0.092108,0.0,-1
2020-01-15,29.55,-0.153134,0.0,0.0,0.0,0.0,0.000927,0.003077,-0.001075,-1.0,0.0,-0.008363,0.032848,0.0412,-0.000793,0.0,-1.0,-0.995351,-0.28122,0.0,0.0,-0.006965,0.0,-0.156801,0.0,-1
2020-01-16,29.52,-0.159378,0.0,0.0,0.0,0.0,-8.9e-05,0.002444,-0.001266,-1.0,0.0,-0.008684,0.032209,0.040882,-0.001884,0.0,0.0,-0.928019,-0.231812,0.0,0.0,-0.008524,0.0,-0.198954,0.0,-1
2020-01-17,29.85,-0.066241,0.0,0.0,0.0,0.0,-0.000448,0.001866,-0.001157,1.0,0.0,-0.002946,0.0376,0.040541,-0.002064,0.0,0.0,-0.616278,-0.261376,0.0,0.0,-0.008979,0.0,-0.088698,0.0,-1
2020-01-20,30.0,-0.025899,0.0,0.0,0.0,0.0,-0.000527,0.001387,-0.000957,1.0,0.0,-0.000297,0.039922,0.040218,-0.001893,0.0,0.0,-0.439318,-0.255625,0.0,0.0,-0.008642,0.0,-0.137845,0.0,-1
2020-01-21,29.62,-0.117042,0.0,0.0,0.0,0.0,-0.001087,0.000892,-0.00099,-1.0,0.0,-0.006424,0.033437,0.039852,-0.0024,0.0,0.0,-0.825584,-0.206508,0.0,0.0,-0.008817,0.0,-0.159829,0.0,-1
2020-01-22,29.29,-0.188089,0.0,0.0,0.0,0.0,-0.001957,0.000322,-0.00114,-1.0,0.0,-0.011905,0.027682,0.039574,-0.003306,0.0,0.0,-1.0,-0.13808,0.0,1.0,-0.00946,0.0,-0.092181,0.0,-1
2020-01-23,29.65,-0.085477,0.0,0.0,0.0,0.0,-0.002137,-0.00017,-0.000984,1.0,0.0,-0.005778,0.033678,0.039448,-0.003265,0.0,0.0,-0.577425,-0.106747,0.0,0.0,-0.008835,0.0,0.182972,0.0,0
2020-01-24,29.3,-0.161317,0.0,0.0,0.0,0.0,-0.002725,-0.000681,-0.001022,-1.0,0.0,-0.011181,0.0277,0.038868,-0.003795,0.0,0.0,-0.831904,-0.060023,0.0,0.0,-0.008947,0.0,-0.013,0.0,0
2020-01-27,28.03,-0.366581,0.0,0.0,0.0,0.0,-0.004881,-0.001521,-0.00168,-1.0,0.0,-0.032661,0.005661,0.038315,-0.006387,0.0,0.0,-1.0,0.081438,0.0,1.0,-0.010179,0.0,0.24679,0.0,1
2020-01-28,28.8,-0.178286,0.0,0.0,0.0,0.0,-0.00548,-0.002313,-0.001584,1.0,0.0,-0.018569,0.019241,0.037796,-0.006775,0.0,0.0,-0.805485,0.117805,0.0,0.0,-0.010115,0.0,0.070327,0.0,0
2020-01-29,28.85,-0.167042,0.0,0.0,0.0,0.0,-0.005823,-0.003015,-0.001404,1.0,0.0,-0.01731,0.020101,0.037399,-0.006841,0.0,0.0,-0.68643,0.148358,0.0,0.0,-0.009147,0.0,0.00284,0.0,1
2020-01-30,28.94,-0.145844,0.0,0.0,0.0,0.0,-0.005903,-0.003592,-0.001156,1.0,0.0,-0.015432,0.021573,0.036993,-0.006596,0.0,0.0,-0.565091,0.152085,0.0,0.0,-0.007463,0.0,0.021745,0.0,1
2020-01-31,28.45,-0.228054,0.0,0.0,0.0,0.0,-0.006578,-0.00419,-0.001194,-1.0,0.0,-0.023682,0.012802,0.036473,-0.007189,0.0,0.0,-0.802025,0.178763,0.0,0.0,-0.007133,0.0,0.142974,0.0,1
2020-02-03,28.18,-0.269761,0.0,0.0,0.0,0.0,-0.007414,-0.004834,-0.00129,-1.0,0.0,-0.028145,0.007831,0.035969,-0.007984,0.0,0.0,-0.878255,0.19037,0.0,0.0,-0.007542,0.0,-3.5e-05,0.0,1
2020-02-04,28.63,-0.157513,0.0,0.0,0.0,0.0,-0.007362,-0.00534,-0.001011,1.0,0.0,-0.020178,0.01558,0.035747,-0.007585,0.0,0.0,-0.532884,0.172918,0.0,0.0,-0.006679,0.0,0.172445,0.0,1
2020-02-05,28.39,-0.198222,0.0,0.0,0.0,0.0,-0.007575,-0.005787,-0.000894,1.0,0.0,-0.023895,0.011224,0.03511,-0.007595,0.0,0.0,-0.636419,0.164034,0.0,0.0,-0.007224,0.0,0.239861,0.0,1
2020-02-06,29.18,-0.022994,0.0,0.0,0.0,0.0,-0.006551,-0.00594,-0.000305,1.0,0.0,-0.009908,0.0248,0.034699,-0.006002,0.0,0.0,-0.045801,0.131467,0.0,0.0,-0.005178,0.0,0.463881,1.0,0
2020-02-07,28.93,-0.069375,0.0,0.0,0.0,0.0,-0.006023,-0.005956,-3.3e-05,1.0,0.0,-0.01394,0.020366,0.034297,-0.005196,0.0,0.0,-0.193725,0.099323,0.0,0.0,-0.004579,0.0,0.067267,0.0,0
2020-02-10,29.13,-0.027357,0.0,0.0,0.0,0.0,-0.005263,-0.005818,0.000277,1.0,1.0,-0.010476,0.023678,0.034146,-0.004148,0.0,0.0,0.013533,0.050547,0.0,0.0,-0.003219,0.0,-0.03252,0.0,-1
2020-02-11,29.48,0.043475,0.0,0.0,1.0,1.0,-0.004122,-0.005478,0.000678,1.0,0.0,-0.004555,0.029477,0.034028,-0.002675,0.0,0.0,0.36055,0.023553,0.0,0.0,-0.001446,0.0,-0.125242,0.0,-1
2020-02-12,30.13,0.159387,0.0,0.0,1.0,0.0,-0.002289,-0.004841,0.001276,1.0,0.0,0.006148,0.040159,0.03402,-0.000393,0.0,0.0,0.87141,0.055434,0.0,0.0,0.001115,1.0,0.131438,0.0,-1
2020-02-13,29.72,0.071209,0.0,0.0,1.0,0.0,-0.001397,-0.004152,0.001377,1.0,0.0,-0.000894,0.033096,0.033989,0.00052,0.0,1.0,0.502582,0.061266,0.0,0.0,0.002034,0.0,0.03929,0.0,-1
2020-02-14,29.42,0.010639,0.0,0.0,1.0,0.0,-0.001093,-0.00354,0.001224,-1.0,0.0,-0.006084,0.027844,0.033923,0.000634,0.0,0.0,0.275323,0.044313,0.0,0.0,0.002155,0.0,-0.251899,0.0,-1
2020-02-17,29.36,-0.001521,0.0,0.0,0.0,-1.0,-0.000924,-0.003017,0.001046,-1.0,0.0,-0.007233,0.026622,0.033848,0.000597,0.0,0.0,0.266736,0.013851,0.0,0.0,0.001516,0.0,-0.13966,0.0,-1
2020-02-18,29.75,0.076278,0.0,0.0,1.0,1.0,-0.000251,-0.002464,0.001106,1.0,0.0,-0.000665,0.032943,0.033607,0.001253,0.0,0.0,0.615996,0.019736,0.0,0.0,0.001628,0.0,-0.206311,0.0,-1
2020-02-19,30.55,0.211575,0.0,0.0,1.0,0.0,0.001358,-0.001699,0.001529,1.0,0.0,0.012434,0.045859,0.033443,0.003113,0.0,0.0,1.0,0.090209,1.0,0.0,0.002502,0.0,-0.082189,0.0,-1
2020-02-20,29.92,0.077706,0.0,0.0,1.0,0.0,0.001749,-0.00101,0.001379,-1.0,0.0,0.00216,0.035175,0.033017,0.003283,0.0,0.0,0.592731,0.09839,0.0,0.0,0.001799,0.0,0.161444,0.0,-1
2020-02-21,29.14,-0.060678,0.0,0.0,0.0,-1.0,0.000985,-0.000611,0.000798,-1.0,0.0,-0.010688,0.021728,0.032408,0.001972,0.0,0.0,-0.007001,0.09474,0.0,0.0,0.000361,0.0,-0.057411,0.0,-1
2020-02-26,26.21,-0.3818,0.0,0.0,0.0,0.0,-0.003633,-0.001215,-0.001209,-1.0,-1.0,-0.06217,-0.03114,0.031091,-0.004288,0.0,-1.0,-1.0,0.241529,0.0,1.0,-0.002401,-1.0,0.239068,0.0,-1
2020-02-27,25.3,-0.445234,1.0,0.0,0.0,0.0,-0.008594,-0.002691,-0.002951,-1.0,0.0,-0.078039,-0.048642,0.029508,-0.010602,0.0,0.0,-1.0,0.373525,0.0,1.0,-0.006396,0.0,0.270956,0.0,-1
2020-02-28,25.34,-0.438248,1.0,0.0,0.0,0.0,-0.012445,-0.004642,-0.003902,-1.0,0.0,-0.075358,-0.047734,0.027723,-0.015076,0.0,0.0,-1.0,0.435096,0.0,1.0,-0.007732,0.0,0.197023,0.0,-1
2020-03-02,26.53,-0.245377,0.0,0.0,0.0,0.0,-0.013649,-0.006443,-0.003603,1.0,0.0,-0.051338,-0.024876,0.026496,-0.015795,0.0,0.0,-0.683694,0.443976,0.0,0.0,-0.007307,0.0,0.078836,0.0,-1
2020-03-03,26.05,-0.286916,0.0,0.0,0.0,0.0,-0.015171,-0.008189,-0.003491,1.0,0.0,-0.059299,-0.034002,0.025348,-0.016985,0.0,0.0,-0.753918,0.456676,0.0,0.0,-0.008555,0.0,0.161493,0.0,-1
2020-03-04,26.89,-0.16596,0.0,0.0,0.0,0.0,-0.014958,-0.009542,-0.002708,1.0,0.0,-0.042464,-0.018235,0.024248,-0.015876,0.0,0.0,-0.461476,0.451876,0.0,0.0,-0.008606,0.0,-0.195175,0.0,-1
2020-03-05,25.29,-0.30077,0.0,0.0,0.0,0.0,-0.017039,-0.011042,-0.002998,-1.0,0.0,-0.071245,-0.048873,0.02245,-0.01798,0.0,0.0,-0.831193,0.469079,0.0,0.0,-0.009889,0.0,0.047102,0.0,-1
2020-03-06,22.83,-0.448396,1.0,0.0,0.0,0.0,-0.022342,-0.013302,-0.00452,-1.0,0.0,-0.119288,-0.099581,0.019943,-0.024321,0.0,0.0,-1.0,0.522977,0.0,1.0,-0.013477,0.0,0.348374,1.0,-1
2020-03-09,16.05,-0.660895,1.0,0.0,0.0,0.0,-0.037705,-0.018182,-0.009761,-1.0,0.0,-0.283165,-0.268499,0.015873,-0.044019,0.0,0.0,-1.0,0.650085,0.0,1.0,-0.021252,0.0,0.552661,1.0,-1
2020-03-10,17.56,-0.520413,1.0,0.0,0.0,0.0,-0.047813,-0.024108,-0.011852,-1.0,0.0,-0.237043,-0.22554,0.012152,-0.055541,0.0,0.0,-1.0,0.675441,0.0,1.0,-0.023653,0.0,0.365512,1.0,-1
2020-03-11,15.85,-0.565258,1.0,0.0,0.0,0.0,-0.059197,-0.031126,-0.014035,-1.0,0.0,-0.279876,-0.272695,0.007775,-0.068394,0.0,0.0,-1.0,0.693371,0.0,1.0,-0.028039,0.0,0.226388,0.0,0
2020-03-12,12.6,-0.635097,1.0,0.0,0.0,0.0,-0.075199,-0.039941,-0.017629,-1.0,0.0,-0.37642,-0.374214,0.002568,-0.087317,0.0,0.0,-1.0,0.713148,0.0,1.0,-0.034456,0.0,0.258565,0.0,1
2020-03-13,15.4,-0.423002,1.0,0.0,0.0,0.0,-0.082194,-0.048391,-0.016901,1.0,0.0,-0.282322,-0.283986,-0.001808,-0.092629,-1.0,0.0,-0.810351,0.705418,0.0,0.0,-0.035314,0.0,0.297293,0.0,0
2020-03-16,13.09,-0.482627,1.0,0.0,0.0,0.0,-0.092852,-0.057284,-0.017784,-1.0,0.0,-0.34963,-0.355809,-0.007058,-0.103216,0.0,0.0,-0.882024,0.702414,0.0,0.0,-0.038406,0.0,0.125006,0.0,0
2020-03-17,13.0,-0.48486,1.0,0.0,0.0,0.0,-0.101473,-0.066121,-0.017676,1.0,0.0,-0.34698,-0.357726,-0.012269,-0.110603,0.0,0.0,-0.785236,0.694581,0.0,0.0,-0.043832,0.0,0.17732,0.0,0
2020-03-18,11.29,-0.526672,1.0,0.0,0.0,0.0,-0.112639,-0.075425,-0.018607,-1.0,0.0,-0.401293,-0.416464,-0.018215,-0.121583,0.0,0.0,-0.811989,0.688382,0.0,0.0,-0.051531,0.0,0.190659,0.0,1
2020-03-19,12.21,-0.458102,1.0,0.0,0.0,0.0,-0.118761,-0.084092,-0.017334,1.0,0.0,-0.361819,-0.382482,-0.023982,-0.124998,0.0,0.0,-0.667909,0.67422,0.0,0.0,-0.053339,0.0,0.14775,0.0,1
2020-03-20,12.0,-0.46402,1.0,0.0,0.0,0.0,-0.123627,-0.091999,-0.015814,1.0,0.0,-0.363142,-0.38881,-0.029888,-0.126808,0.0,0.0,-0.622804,0.655581,0.0,0.0,-0.057886,0.0,0.10026,0.0,1
2020-03-23,11.5,-0.478619,1.0,0.0,0.0,0.0,-0.128311,-0.099262,-0.014525,1.0,0.0,-0.375119,-0.405611,-0.035964,-0.128637,0.0,0.0,-0.604336,0.636072,0.0,0.0,-0.063648,0.0,-0.071347,0.0,1
2020-03-24,13.25,-0.340948,0.0,0.0,0.0,0.0,-0.125542,-0.104518,-0.010512,1.0,0.0,-0.306584,-0.343742,-0.041535,-0.120184,0.0,0.0,-0.425104,0.608725,0.0,0.0,-0.064612,0.0,-0.052301,0.0,1
2020-03-25,14.32,-0.263487,0.0,0.0,0.0,0.0,-0.118677,-0.10735,-0.005664,1.0,0.0,-0.265008,-0.308091,-0.046914,-0.107109,0.0,0.0,-0.298568,0.583202,0.0,0.0,-0.060546,0.0,0.096883,0.0,1
2020-03-26,14.39,-0.258366,0.0,0.0,0.0,0.0,-0.111771,-0.108234,-0.001769,1.0,0.0,-0.256795,-0.304886,-0.052176,-0.095342,0.0,0.0,-0.25555,0.557224,0.0,0.0,-0.053374,0.0,-0.004692,0.0,0
2020-03-27,13.3,-0.305567,0.0,0.0,0.0,0.0,-0.108616,-0.10831,-0.000153,1.0,0.0,-0.287039,-0.339065,-0.057635,-0.089711,0.0,0.0,-0.313069,0.530552,0.0,0.0,-0.049865,0.0,-0.132806,0.0,1
2020-03-30,13.38,-0.299032,0.0,0.0,0.0,0.0,-0.104765,-0.107601,0.001418,1.0,1.0,-0.278052,-0.335315,-0.06315,-0.083651,0.0,0.0,-0.267477,0.491056,0.0,0.0,-0.043799,0.0,-0.095712,0.0,1
2020-03-31,13.99,-0.247748,0.0,0.0,0.0,0.0,-0.098655,-0.105812,0.003578,1.0,0.0,-0.251055,-0.31428,-0.068641,-0.075101,0.0,0.0,-0.162745,0.439105,0.0,0.0,-0.034815,0.0,0.061972,0.0,0
2020-04-01,14.3,-0.221359,0.0,0.0,0.0,0.0,-0.091773,-0.103004,0.005616,1.0,0.0,-0.234377,-0.303306,-0.074205,-0.066196,0.0,0.0,-0.069011,0.344322,0.0,0.0,-0.024903,0.0,-0.105673,0.0,0
2020-04-02,15.51,-0.121644,0.0,0.0,0.0,0.0,-0.081529,-0.098709,0.00859,1.0,0.0,-0.189719,-0.264976,-0.079241,-0.053589,0.0,0.0,0.2417,0.198404,0.0,0.0,-0.011819,0.0,0.221429,0.0,0
2020-04-03,15.34,-0.132362,0.0,0.0,0.0,0.0,-0.073143,-0.093596,0.010227,1.0,0.0,-0.189089,-0.269073,-0.084272,-0.044239,0.0,0.0,0.43904,-0.015092,0.0,0.0,-0.005166,0.0,-0.024176,0.0,0
2020-04-06,15.77,-0.095935,0.0,0.0,0.0,0.0,-0.064472,-0.087771,0.01165,1.0,0.0,-0.169703,-0.255208,-0.089376,-0.03506,0.0,0.0,0.582217,-0.028225,0.0,0.0,0.002546,1.0,-0.072937,0.0,0
2020-04-07,16.4,-0.042996,0.0,0.0,0.0,0.0,-0.055146,-0.081246,0.01305,1.0,0.0,-0.144907,-0.235826,-0.094136,-0.025528,0.0,0.0,0.859165,-0.071151,0.0,0.0,0.011162,0.0,-0.005089,0.0,0
2020-04-08,17.32,0.030643,0.0,0.0,1.0,1.0,-0.044698,-0.073937,0.014619,1.0,0.0,-0.113255,-0.208973,-0.098038,-0.015057,0.0,0.0,1.0,-0.040158,1.0,0.0,0.019694,0.0,-0.09705,0.0,0
2020-04-09,16.82,-0.010256,0.0,0.0,0.0,-1.0,-0.037514,-0.066652,0.014569,-1.0,0.0,-0.122235,-0.221906,-0.10245,-0.009108,0.0,0.0,0.790252,-0.029083,0.0,0.0,0.022128,0.0,0.130674,0.0,0
2020-04-13,16.93,-0.000847,0.0,0.0,0.0,0.0,-0.031222,-0.059566,0.014172,-1.0,0.0,-0.113524,-0.217784,-0.106902,-0.004341,0.0,0.0,0.760977,-0.014659,0.0,0.0,0.025479,0.0,-0.193748,0.0,0
2020-04-14,16.73,-0.018742,0.0,0.0,0.0,0.0,-0.026509,-0.052954,0.013223,-1.0,0.0,-0.113689,-0.222464,-0.111597,-0.001516,0.0,0.0,0.63261,-0.012195,0.0,0.0,0.025944,0.0,-0.201658,0.0,0
2020-04-15,16.38,-0.050784,0.0,0.0,0.0,0.0,-0.023443,-0.047052,0.011804,-1.0,0.0,-0.118421,-0.231471,-0.116236,-0.000595,0.0,0.0,0.487241,-0.020501,0.0,0.0,0.024333,0.0,-0.213598,0.0,1
2020-04-16,15.72,-0.109813,0.0,0.0,0.0,0.0,-0.022488,-0.042139,0.009826,-1.0,0.0,-0.132723,-0.249809,-0.121101,-0.002062,0.0,0.0,0.272537,-0.074446,0.0,0.0,0.020602,0.0,-0.064318,0.0,1
2020-04-17,16.13,-0.065485,0.0,0.0,0.0,0.0,-0.020422,-0.037796,0.008687,-1.0,0.0,-0.114014,-0.236684,-0.126072,-0.001752,0.0,0.0,0.351114,-0.11125,0.0,0.0,0.019743,0.0,-0.051902,0.0,1
2020-04-20,15.95,-0.082806,0.0,0.0,0.0,0.0,-0.019037,-0.034044,0.007504,-1.0,0.0,-0.11346,-0.240953,-0.131076,-0.002081,0.0,0.0,0.257995,-0.165737,0.0,0.0,0.016268,0.0,0.019011,0.0,1
2020-04-22,16.75,0.005424,0.0,0.0,1.0,1.0,-0.015685,-0.030372,0.007344,-1.0,0.0,-0.083046,-0.216851,-0.136259,0.000322,0.0,1.0,0.511013,-0.253759,0.0,0.0,0.015646,0.0,-0.058071,0.0,0
2020-04-23,16.95,0.026774,0.0,0.0,1.0,0.0,-0.012392,-0.026776,0.007192,-1.0,0.0,-0.07109,-0.210249,-0.14127,0.002674,0.0,0.0,0.543341,-0.286201,0.0,0.0,0.016815,0.0,-0.149865,0.0,1
2020-04-24,15.95,-0.079613,0.0,0.0,0.0,-1.0,-0.012191,-0.023859,0.005834,-1.0,0.0,-0.094542,-0.238076,-0.146839,0.00112,0.0,0.0,0.104885,-0.305573,0.0,0.0,0.014391,0.0,0.11356,0.0,1
2020-04-27,16.45,-0.022563,0.0,0.0,0.0,0.0,-0.010641,-0.021216,0.005288,-1.0,0.0,-0.072461,-0.22246,-0.152457,0.001576,0.0,0.0,0.278593,-0.323134,0.0,0.0,0.014031,0.0,-0.189292,0.0,1
2020-04-28,17.25,0.062775,0.0,0.0,1.0,1.0,-0.007321,-0.018437,0.005558,1.0,0.0,-0.042002,-0.19881,-0.158129,0.004412,0.0,0.0,0.595839,-0.375974,0.0,0.0,0.015353,0.0,-0.156425,0.0,0
2020-04-29,18.2,0.153154,0.0,0.0,1.0,0.0,-0.002366,-0.015223,0.006428,1.0,0.0,-0.009044,-0.172005,-0.163215,0.009275,0.0,0.0,1.0,-0.41766,1.0,0.0,0.017962,0.0,-0.137897,0.0,0
2020-04-30,18.05,0.134551,0.0,0.0,1.0,0.0,0.001107,-0.011957,0.006532,1.0,0.0,-0.007009,-0.175043,-0.168241,0.012056,0.0,0.0,0.893104,-0.455131,0.0,0.0,0.018196,0.0,-0.202307,0.0,0
2020-05-04,17.38,0.052845,0.0,0.0,1.0,0.0,0.002206,-0.009124,0.005665,-1.0,0.0,-0.019331,-0.192268,-0.173582,0.011793,0.0,0.0,0.505255,-0.51761,0.0,0.0,0.01702,0.0,-0.324857,0.0,1
2020-05-05,17.94,0.110504,0.0,0.0,1.0,0.0,0.004335,-0.006432,0.005384,-1.0,0.0,0.003103,-0.175985,-0.178991,0.013037,0.0,0.0,0.778668,-0.516888,0.0,0.0,0.017331,0.0,-0.190098,0.0,0
2020-05-06,17.28,0.030855,0.0,0.0,1.0,0.0,0.004414,-0.004263,0.004338,-1.0,0.0,-0.008139,-0.193092,-0.185244,0.01172,0.0,0.0,0.319414,-0.548097,0.0,0.0,0.016084,0.0,-0.221172,0.0,1
2020-05-07,17.44,0.048669,0.0,0.0,1.0,0.0,0.004793,-0.002452,0.003622,-1.0,0.0,0.003625,-0.187684,-0.191179,0.011018,0.0,0.0,0.388307,-0.565267,0.0,0.0,0.016464,0.0,-0.124558,0.0,1
2020-05-08,18.48,0.157119,0.0,0.0,1.0,0.0,0.007403,-0.000481,0.003942,1.0,0.0,0.038762,-0.158734,-0.196289,0.013353,0.0,0.0,0.965903,-0.535221,0.0,0.0,0.018099,0.0,-0.099015,0.0,0
2020-05-11,18.15,0.113733,0.0,0.0,1.0,0.0,0.008586,0.001332,0.003627,-1.0,0.0,0.034495,-0.166616,-0.199961,0.013789,0.0,0.0,0.688691,-0.519554,0.0,0.0,0.017913,0.0,-0.20673,0.0,1
2020-05-12,18.14,0.112372,0.0,0.0,1.0,0.0,0.009378,0.002942,0.003218,-1.0,0.0,0.038458,-0.165989,-0.20315,0.013801,0.0,0.0,0.616378,-0.506752,0.0,0.0,0.01623,0.0,-0.12984,0.0,1
